other_income,interest_income,business_income,emp_income
2854893.333,2854893.333,0,0
0,0,0,3041680.78
0,0,0,3155369.7
6925973.333,6925973.333,0,0
0,0,0,3394338
0,0,0,2169292
0,0,0,2900146.79
0,0,0,20754233.8
0,0,0,3107655.92
0,0,0,3470739
0,0,0,2536300
0,0,0,2255015.5
0,0,0,4683815
2725973.333,2725973.333,0,0
0,0,0,2307987
0,0,0,3695961.05
0,0,0,2316600
0,0,0,2632229
0,0,0,2968627.52
0,0,0,2843189.92
0,0,0,2871432
0,0,0,2660300
0,0,0,4332421.3
0,0,0,2925500
0,0,0,3266540.55
0,0,0,3021101.2
0,0,0,10032405.03
0,0,0,3293457
0,0,0,1984541.78
0,0,0,2096377.76
0,0,0,2060076.6
0,0,0,3784175.21
0,0,0,3095000
0,0,0,2144638.89
0,0,0,2590950
0,0,0,2557200
0,0,0,2058270.88
0,0,0,2549158
0,0,0,1987259.71
0,0,0,5572940.51
0,0,0,2495432
0,0,0,4606747.2
0,0,0,3108500
0,0,0,2318707.82
0,0,0,20221105
0,0,0,3892500
0,0,0,3640219
0,0,0,2343428
0,0,0,2384960
0,0,0,2059641
0,0,0,2865430
0,0,0,10886495.4
0,0,0,1966912
0,0,0,4822000
0,0,0,2854199.29
0,0,0,3835619.29
0,0,0,2908000
0,0,0,12034258.24
0,0,0,2514700
0,0,0,2102500
0,0,0,2056500
0,0,0,3427327.83
0,0,0,8872500
0,0,0,3163654.09
0,0,0,4336322.5
0,0,0,2202438.45
0,0,0,2016091.21
0,0,0,3708299.58
0,0,0,5261342.3
0,0,0,12475830
0,0,0,2739644
0,0,0,7211136.52
0,0,0,3165560
0,0,0,17311977.14
0,0,0,3051604.44
0,0,0,2466224.87
0,0,0,2484000
0,0,0,3153050
0,0,0,2578129.41
0,0,0,2835800
0,0,0,3415822.84
0,0,0,4242803.71
0,0,0,13479653.51
0,0,0,2491240
0,0,0,3299553
0,0,0,2925337.34
0,0,0,2692052.2
0,0,0,2199356
0,0,0,2280733.89
0,0,0,2364094.8
0,0,0,14655582
0,0,0,3980186
0,0,0,3084280
0,0,0,3164100
0,0,0,2491611.45
0,0,0,2997416.07
0,0,0,2115991.25
0,0,0,3675872.25
0,0,0,5892281.25
0,0,0,7594737.46
0,0,0,2002231
0,0,0,6825364.89
0,0,0,3622895.22
0,0,0,3040000
0,0,0,2641095.25
0,0,0,10854316
0,0,0,2400000
0,0,0,5521412.74
0,0,0,2358075
0,0,0,15023812
0,0,0,4060004
0,0,0,3700103.6
0,0,0,5058106
0,0,0,3115056
0,0,0,5406752.86
0,0,0,1953900
0,0,0,3404100
0,0,0,3619506.72
0,0,0,3289354.41
0,0,0,3520000
0,0,0,7034674.84
0,0,0,2189736
0,0,0,2364095
0,0,0,2898000
0,0,0,3508000
0,0,0,2032906.54
0,0,0,1959306.65
0,0,0,2028086.64
0,0,0,2196333
0,0,0,3825000
0,0,0,3017800
0,0,0,3625270
0,0,0,2594888
0,0,0,11470175.5
0,0,0,4610395.76
0,0,0,5336317
0,0,0,3872967.5
0,0,0,2452179.4
0,0,0,3779198
0,0,0,2742624.58
0,0,0,9359318.5
0,0,0,6719662.9
0,0,0,4752339
0,0,0,2766392
0,0,0,3419201
0,0,0,2215900.4
0,0,0,4278072
0,0,0,4177380
0,0,0,1959695
0,0,0,3018463.2
0,0,0,3101600
0,0,0,6483039
0,0,0,3632899.8
0,0,0,2245106.16
0,0,0,5802897.68
0,0,0,2280483.26
0,0,0,1992425.97
0,0,0,2166915
0,0,0,2085575
0,0,0,3775445
0,0,0,2650520
0,0,0,3492275.75
0,0,0,3608762
0,0,0,7206342.99
0,0,0,2764100
0,0,0,2601424
0,0,0,8864308.82
0,0,0,2819480.4
0,0,0,7960688.16
0,0,0,7566905
0,0,0,3550560.73
0,0,0,2139343.51
0,0,0,34527995.76
0,0,0,3094532.32
0,0,0,15102932.75
0,0,0,2380744.54
0,0,0,2666359.69
0,0,0,6540000
0,0,0,3610032
0,0,0,2211652
0,0,0,7392697
0,0,0,7716000
0,0,0,4467300
0,0,0,2556067
0,0,0,2608801
0,0,0,2800078.1
0,0,0,2374140
0,0,0,3604470.21
0,0,0,6168000
0,0,0,2238806.93
0,0,0,2302947
0,0,0,4430072
0,0,0,5675973.19
0,0,0,5949097.65
0,0,0,6050000
0,0,0,6389962.81
0,0,0,2089800
0,0,0,2463564
0,0,0,2487484
0,0,0,3015126.42
0,0,0,5068040.34
0,0,0,3053643
0,0,0,4730492.05
0,0,0,2720178.73
0,0,0,2287311.2
0,0,0,3384000
0,0,0,2445740
0,0,0,5958204
0,0,0,10134192
0,0,0,2667432
0,0,0,5435590
0,0,0,4207040
0,0,0,2667451.5
0,0,0,4100000
0,0,0,8473308
0,0,0,3720355.5
0,0,0,4104000
0,0,0,2963079.54
0,0,0,2213812.76
0,0,0,1956076
0,0,0,2435684
0,0,0,3638770
0,0,0,3104531
0,0,0,2153639
0,0,0,6514233.39
0,0,0,3550001
0,0,0,2063428
0,0,0,2569920
0,0,0,3197164.3
0,0,0,9263712
0,0,0,6393333.83
0,0,0,2437722.06
0,0,0,2322757.45
0,0,0,2382180.8
0,0,0,2558545
0,0,0,3811008
0,0,0,3000000
0,0,0,3795548.43
0,0,0,2560280.47
0,0,0,183504309.2
0,0,0,2473200
0,0,0,3630753
0,0,0,5400000
0,0,0,2141894
0,0,0,4916602.7
0,0,0,4135081.88
0,0,0,2328135
0,0,0,3656149
0,0,0,11457253
0,0,0,3532076.4
0,0,0,2079706
0,0,0,2870357
0,0,0,2283640
0,0,0,4255017
0,0,0,2044771.3
0,0,0,4914694.4
0,0,0,4682581.27
0,0,0,2032789.5
0,0,0,1951354.88
0,0,0,3120323.87
0,0,0,4754000
0,0,0,2226599
0,0,0,1950847.69
0,0,0,3722675.1
0,0,0,2442925
0,0,0,2498329
0,0,0,8256972.85
0,0,0,5441288.5
0,0,0,3422298
0,0,0,4418100
0,0,0,2055908.6
0,0,0,11559266.4
0,0,0,5277603
0,0,0,4075131
0,0,0,1972270
0,0,0,3160000
0,0,0,2481130.55
0,0,0,2872115
0,0,0,1991285
0,0,0,3240000
0,0,0,6808496.76
0,0,0,3243065
0,0,0,3040000
0,0,0,2075171.36
0,0,0,3061564
0,0,0,3693945
0,0,0,2097850.8
0,0,0,2680100
0,0,0,2262000
0,0,0,3432151.58
0,0,0,3920800
0,0,0,13835969
0,0,0,3776421
0,0,0,3762626.76
0,0,0,3120184.06
0,0,0,3465991.88
0,0,0,3878000
0,0,0,3136254
0,0,0,1967722
0,0,0,2100000
0,0,0,2945053.72
0,0,0,2871808
0,0,0,2078287
0,0,0,3364646
0,0,0,3501581
0,0,0,2772589.68
0,0,0,3432516
0,0,0,2640000
0,0,0,2910793
0,0,0,2451286.28
0,0,0,4977600
0,0,0,36591757
0,0,0,5050264.29
0,0,0,3153311
0,0,0,1974904
0,0,0,2132578.8
0,0,0,3173780.88
0,0,0,6257277.82
0,0,0,2904987.4
0,0,0,2702075.4
0,0,0,4614548.74
0,0,0,2545439
0,0,0,2061917.5
0,0,0,2499600
0,0,0,2825300
0,0,0,2218253
0,0,0,3969100
0,0,0,5258383.64
0,0,0,3400536
0,0,0,3438748
0,0,0,2375967
0,0,0,2298465.6
0,0,0,2840047.76
0,0,0,5431456
0,0,0,2760000
0,0,0,2696880
0,0,0,3097804.75
0,0,0,3915189
0,0,0,2938826.25
0,0,0,2268410.88
0,0,0,10000000
0,0,0,10640092.51
0,0,0,2872364.08
0,0,0,1950795.84
0,0,0,4136167.6
0,0,0,2020029.4
0,0,0,2108586
0,0,0,2171951.09
0,0,0,4797142.86
0,0,0,5729118.46
0,0,0,3305087.79
0,0,0,2348574
0,0,0,6451196
0,0,0,2928623
0,0,0,3334983.85
0,0,0,2634648
0,0,0,2898030
0,0,0,4827676.15
0,0,0,2543528
0,0,0,3842330.28
0,0,0,13222136.8
0,0,0,17035200
0,0,0,2238388.85
0,0,0,4095000
0,0,0,3184930
0,0,0,9047475
0,0,0,6081500
0,0,0,3359670
0,0,0,2420490
0,0,0,3000000
0,0,0,5915090
0,0,0,3218464
0,0,0,2457277
0,0,0,2907674.97
0,0,0,2307893.29
0,0,0,4203088.11
0,0,0,46000000
0,0,0,11911402.49
0,0,0,2597050.8
0,0,0,42469877.1
0,0,0,6864267
0,0,0,2914080
0,0,0,3222077
0,0,0,3451661.13
0,0,0,4869920
0,0,0,3758625
0,0,0,2554310
0,0,0,6183490.75
0,0,0,3271344
0,0,0,2065795.83
3927153.333,3927153.333,0,0
0,0,0,18633139.45
0,0,0,5025671.92
0,0,0,2787866
0,0,0,2810880
0,0,0,17931581
0,0,0,7529400
2048986.667,2048986.667,0,0
0,0,0,6574010.06
0,0,0,2544610
0,0,0,2386961.49
0,0,0,6913603.86
0,0,0,2473270
0,0,0,2998262
0,0,0,10854250
0,0,0,1997010
0,0,0,2923343
0,0,0,6792079.73
0,0,0,2218000
0,0,0,2440000
0,0,0,3074545
0,0,0,2135209
0,0,0,4850000
0,0,0,2409250
0,0,0,7526835.65
0,0,0,3756660
0,0,0,2758920
0,0,0,16963994.73
0,0,0,2598202
0,0,0,3654840.47
0,0,0,2795213
0,0,0,3845286.32
0,0,0,2436084
0,0,0,2255015.5
0,0,0,12441380.56
0,0,0,33396274
0,0,0,7813460
0,0,0,11451804.07
0,0,0,2024808.04
0,0,0,3165017
0,0,0,2569953.1
0,0,0,5460979.7
0,0,0,2785063.03
0,0,0,2966534
0,0,0,7265049.25
0,0,0,5669918.3
0,0,0,2916764.34
0,0,0,4159415
0,0,0,2082000
0,0,0,3326651.9
0,0,0,1973123.89
0,0,0,2739940
0,0,0,3035752
0,0,0,4032000
0,0,0,6136000
0,0,0,2097142.85
0,0,0,3104500
0,0,0,4109100
0,0,0,5400000
0,0,0,3035300
0,0,0,3239000
0,0,0,3108384
0,0,0,2325028.76
0,0,0,6837950.51
0,0,0,2168723.22
0,0,0,2169668.8
0,0,0,2023292
0,0,0,3560561
0,0,0,2003060
7452353.333,7452353.333,0,0
0,0,0,2386205.5
0,0,0,8930231.67
0,0,0,2126296
0,0,0,2135880
0,0,0,5286819.45
0,0,0,3739870.55
0,0,0,4132000
0,0,0,11761548
0,0,0,2654509
2120500,2120500,0,0
0,0,0,12279203.74
0,0,0,11705433
0,0,0,2126296
0,0,0,2111932
0,0,0,2103046.88
0,0,0,7134077
0,0,0,5210179.31
0,0,0,3233896
0,0,0,2741796
0,0,0,2055344
0,0,0,3752980
0,0,0,3218464
0,0,0,3972323.58
0,0,0,3461364
0,0,0,50900000
0,0,0,13290455
0,0,0,2624720.59
0,0,0,4828748.25
0,0,0,5175886.32
0,0,0,13568252.05
15261853.33,15261853.33,0,0
0,0,0,1996286
0,0,0,2412000
0,0,0,19130905.46
0,0,0,2255015.5
0,0,0,3337493
0,0,0,2091338.66
0,0,0,5187998
0,0,0,2064838
0,0,0,3398464
0,0,0,2720000
0,0,0,4131443.58
0,0,0,2002502.13
0,0,0,2126296
0,0,0,2561100
0,0,0,6338000
0,0,0,2015798
0,0,0,33000000
0,0,0,6971576
0,0,0,2689100
0,0,0,4623180
0,0,0,6269390
0,0,0,3419931.68
0,0,0,21675000
0,0,0,8016500
0,0,0,2879130
0,0,0,4347584
0,0,0,2394790
0,0,0,4377717.29
0,0,0,4796290
2162666.667,2162666.667,0,0
0,0,0,10528865.84
0,0,0,6901440
0,0,0,3178710
0,0,0,3136363.5
0,0,0,6216000
0,0,0,1997332
0,0,0,1990155
0,0,0,5379931.48
0,0,0,4404250
0,0,0,2116090.34
0,0,0,3191359.5
0,0,0,2625000
0,0,0,2670461.16
0,0,0,2007272
0,0,0,3090602
0,0,0,3173512
0,0,0,3755475
0,0,0,2991787.28
0,0,0,2209053.53
0,0,0,6531818
0,0,0,4292472.34
0,0,0,6454294.04
0,0,0,2027210.5
0,0,0,2851256.95
0,0,0,6330384
0,0,0,9916177
0,0,0,2001409.16
0,0,0,2710010
0,0,0,9190914.86
0,0,0,2109720.48
0,0,0,2130985
0,0,0,7369215.43
0,0,0,4849000
0,0,0,2126296
0,0,0,16961745.01
0,0,0,3589527.3
0,0,0,4677433
0,0,0,2305833.33
0,0,0,2164640
0,0,0,2126296
0,0,0,2216112
0,0,0,2463292
0,0,0,3058540.89
0,0,0,2024786
0,0,0,3655908
0,0,0,5460185.17
0,0,0,2230846.67
0,0,0,12864582.65
0,0,0,18935453.41
0,0,0,2689014
0,0,0,2213812.76
0,0,0,2040710.01
0,0,0,2126296
0,0,0,2867638
0,0,0,4564604.73
0,0,0,2241773.32
0,0,0,3672813.38
0,0,0,8520000
0,0,0,5671294
0,0,0,2393680
0,0,0,18502025.13
0,0,0,3910000
0,0,0,9553736.18
0,0,0,4138235.87
0,0,0,3424140
0,0,0,2329854.72
0,0,0,3369840
0,0,0,2907450.86
0,0,0,5173714.72
0,0,0,2980399.97
0,0,0,19700000
0,0,0,2613456
0,0,0,3078421
0,0,0,2233460.96
0,0,0,2028740
0,0,0,4816260
0,0,0,3160184.29
0,0,0,2877364
0,0,0,8490623
0,0,0,3322452
0,0,0,2922891.2
0,0,0,2067119.6
0,0,0,3037847.56
0,0,0,6634692.05
38575826.67,38575826.67,0,0
0,0,0,31058599.77
0,0,0,5794845
0,0,0,8666892.4
0,0,0,3379600
0,0,0,7289719.51
0,0,0,2076000
0,0,0,3305992
0,0,0,2787637.65
0,0,0,6342610.14
0,0,0,4871924
0,0,0,4013020.5
0,0,0,4444994.91
0,0,0,3623800
0,0,0,5554538.78
0,0,0,2247264.28
0,0,0,4900849.08
0,0,0,3320646
0,0,0,4151728.16
0,0,0,2729846.31
0,0,0,6706170
0,0,0,2329756
0,0,0,2507692.2
0,0,0,3017068.63
0,0,0,13552980
0,0,0,2591288
0,0,0,12679508
0,0,0,1968643
0,0,0,10337369.2
0,0,0,2327576.64
0,0,0,6628259.5
0,0,0,4034838
0,0,0,3140339
0,0,0,4380867.75
0,0,0,9194031.13
0,0,0,6483410
0,0,0,2500598.62
0,0,0,4857139.35
0,0,0,6535623.2
0,0,0,3522690
0,0,0,2104000
0,0,0,14656125
0,0,0,3359692
0,0,0,17448909.36
0,0,0,4800000
0,0,0,3936560
0,0,0,3156340
0,0,0,3427119.15
0,0,0,2084216
0,0,0,13570833.51
0,0,0,11938564
0,0,0,2119760
0,0,0,2787370
0,0,0,2199183.05
0,0,0,2140000
0,0,0,2173247.46
0,0,0,2860099.24
0,0,0,9280984
0,0,0,6063362.97
5380546.667,5380546.667,0,0
0,0,0,4050067
0,0,0,3215559.94
0,0,0,5557512
0,0,0,2050786.72
0,0,0,2231754
0,0,0,2167346
0,0,0,3514358.9
0,0,0,2145808.1
0,0,0,4177598.05
0,0,0,20946992.25
0,0,0,14659143.81
0,0,0,3970818.75
0,0,0,3858924.05
0,0,0,2732000
0,0,0,3750000
0,0,0,2442433.56
0,0,0,3262330.91
0,0,0,2177440
0,0,0,4253026.28
0,0,0,2990209
0,0,0,2097809
0,0,0,8299821.26
0,0,0,2610432
0,0,0,3015593.96
0,0,0,2564435.1
0,0,0,3886500
0,0,0,2812367.8
0,0,0,13039713
0,0,0,11899465.2
0,0,0,5072274
0,0,0,2297365.76
0,0,0,2227000
0,0,0,3477840
6505920,6505920,0,0
0,0,0,2527740
0,0,0,2155338.72
0,0,0,2844020
0,0,0,2895717.3
0,0,0,2373563
0,0,0,26160000
0,0,0,6613828
3283220,3283220,0,0
0,0,0,2791380
0,0,0,3468840
0,0,0,2236000
0,0,0,2375480
0,0,0,2112603
0,0,0,2094980
0,0,0,2783203
0,0,0,2592434
0,0,0,2201000
0,0,0,25096764.02
0,0,0,2173125.09
0,0,0,17624055
0,0,0,1972799.95
0,0,0,2868000
0,0,0,3450452
0,0,0,4800000
0,0,0,2641000
0,0,0,2014281.6
3140053.333,3140053.333,0,0
0,0,0,3917080
0,0,0,2934152.45
0,0,0,3230371
0,0,0,11438502
0,0,0,2948000.01
0,0,0,3159762.28
0,0,0,2717600.23
0,0,0,7065556.2
0,0,0,3793560
0,0,0,2934210
0,0,0,3652464.75
0,0,0,2076081.6
0,0,0,6815560
0,0,0,2370348
0,0,0,2256906.45
0,0,0,16575321.36
0,0,0,2477708
0,0,0,2733921.54
0,0,0,3988993.15
0,0,0,3232108.9
0,0,0,3358966.15
0,0,0,3485829.76
0,0,0,1966940
0,0,0,2655320
0,0,0,2979072
0,0,0,24106604
0,0,0,5970966.08
0,0,0,4475991.4
0,0,0,2842548
0,0,0,2768499.63
0,0,0,28605507.38
0,0,0,11528671
0,0,0,3708522.46
0,0,0,2457654
0,0,0,2680511.13
0,0,0,9856453.89
0,0,0,11950293.27
0,0,0,2299174.85
2024433.333,2024433.333,0,0
4869426.667,4869426.667,0,0
0,0,0,3220668
0,0,0,2119409.32
0,0,0,2691835
0,0,0,3067920
0,0,0,2641023.71
0,0,0,2039820
0,0,0,3314345.65
0,0,0,3726645.76
0,0,0,4571520
0,0,0,4020000
0,0,0,1971888
0,0,0,10011667
0,0,0,4067302
0,0,0,2229212
0,0,0,5024249.85
0,0,0,2308718.55
0,0,0,3570009.2
0,0,0,4221897
0,0,0,2122958.07
0,0,0,9702317
0,0,0,11400000
0,0,0,3225599.44
2192540,2192540,0,0
0,0,0,2036072
0,0,0,2052420
0,0,0,16979370
0,0,0,3026534
0,0,0,4141341.2
0,0,0,2211900
0,0,0,3419799
0,0,0,5723223.08
0,0,0,14838488
0,0,0,7616347.85
0,0,0,6000000
0,0,0,37237321
0,0,0,16500000
0,0,0,2524238.8
0,0,0,6685331
0,0,0,8902091.52
0,0,0,3416013.29
0,0,0,3818512
0,0,0,3283610.26
0,0,0,27800185.6
0,0,0,1975096
0,0,0,7650983.2
0,0,0,3347385
0,0,0,2504686.37
0,0,0,2777831
0,0,0,3600000
0,0,0,2178599
0,0,0,3113422
0,0,0,2060000
0,0,0,4401670
0,0,0,2423333
0,0,0,3438621
0,0,0,2031796
0,0,0,2126296
0,0,0,3189729.8
0,0,0,1980449
0,0,0,2147880.24
0,0,0,21412331.63
0,0,0,2188185.89
0,0,0,16499399.85
0,0,0,4170827
0,0,0,2897707.51
0,0,0,9603700.6
0,0,0,2110360
0,0,0,4294740
0,0,0,27963582
0,0,0,24263848
0,0,0,3229803
0,0,0,2992872
0,0,0,3586220
0,0,0,2080400
0,0,0,4670456.52
0,0,0,4229732
0,0,0,4327342.9
0,0,0,2491173
0,0,0,53784826
0,0,0,2037166.5
22796126.67,22796126.67,0,0
0,0,0,4415668
0,0,0,3431811.25
0,0,0,4398979.48
0,0,0,2190044
0,0,0,15964725.23
0,0,0,2602888
0,0,0,6626912.5
0,0,0,2157738.72
0,0,0,5893235.29
0,0,0,2952337
0,0,0,4121209.98
0,0,0,3152904.22
0,0,0,2554808
0,0,0,3136000
0,0,0,3286762.56
0,0,0,2559676
0,0,0,2051325.28
0,0,0,11731226
0,0,0,2150313
0,0,0,4822092
0,0,0,2150035
0,0,0,11980913.05
0,0,0,1953152.72
0,0,0,5656467.91
0,0,0,20352165.51
0,0,0,2101197
0,0,0,4013160
0,0,0,2923000
0,0,0,4603993
0,0,0,3671670.56
0,0,0,2127191.78
0,0,0,2045828
0,0,0,6957287
0,0,0,8002394.6
0,0,0,2019751.14
0,0,0,7347659
0,0,0,2058464
0,0,0,4191657.25
0,0,0,2574687.88
0,0,0,2898873
0,0,0,2305044
0,0,0,3889200
0,0,0,3098373
0,0,0,3028964
0,0,0,4471771
0,0,0,3295868.7
0,0,0,2222272
0,0,0,29200000
0,0,0,3267308.74
0,0,0,2850940
0,0,0,2299820
0,0,0,2109207
0,0,0,7517982.91
0,0,0,2793851
0,0,0,1983715.08
0,0,0,3132845.45
0,0,0,4360964
0,0,0,3128000
0,0,0,10951320.78
0,0,0,6600000
0,0,0,2230518.03
0,0,0,3098234.51
0,0,0,3000000
0,0,0,2209960
0,0,0,8787370
0,0,0,4984480
0,0,0,4353607
0,0,0,2189220
0,0,0,2851310.1
0,0,0,2707040
0,0,0,2158853.87
0,0,0,2067347
0,0,0,2707740
0,0,0,3632800
0,0,0,2269449
0,0,0,6750000
0,0,0,13318037
0,0,0,3043004.74
0,0,0,2299044
0,0,0,9565874.4
0,0,0,9040908
0,0,0,5559488
0,0,0,3639204.33
0,0,0,2718508.95
0,0,0,18140490.65
0,0,0,4402229.66
0,0,0,3126730
0,0,0,2913728.96
0,0,0,2423333
0,0,0,3981881.8
0,0,0,3143720
0,0,0,6601000
0,0,0,31238735
0,0,0,2315408
0,0,0,2005404
0,0,0,3261718
0,0,0,2011510
0,0,0,3286723.15
0,0,0,3644943.48
0,0,0,2194942
0,0,0,4418199
0,0,0,2557379.66
0,0,0,12294557
0,0,0,3236541.29
0,0,0,2199322.36
0,0,0,4047009
0,0,0,2637556
0,0,0,4966464.34
0,0,0,2417835
0,0,0,2557704
0,0,0,2200122.01
0,0,0,2326096.42
0,0,0,3477103.5
0,0,0,8664555.04
0,0,0,2598666.67
0,0,0,2679199.15
0,0,0,3003202
0,0,0,11139150.52
0,0,0,4489803.17
0,0,0,4908839
0,0,0,2204668
0,0,0,2561024
0,0,0,2370899.6
0,0,0,2524505.6
0,0,0,3010620
0,0,0,2149859.48
0,0,0,2355320
0,0,0,2872050
0,0,0,4431568
0,0,0,2707373
0,0,0,7496464.89
0,0,0,4683940
0,0,0,8054144
0,0,0,3511867.1
0,0,0,2332265
0,0,0,3835490
0,0,0,10700000
0,0,0,2231739
0,0,0,7627650.5
0,0,0,6293300.37
0,0,0,3439030.36
0,0,0,2845695
0,0,0,2055676
0,0,0,2910812.24
0,0,0,2433640
0,0,0,22172058.4
0,0,0,2009362
0,0,0,14775000
0,0,0,3915844
0,0,0,2682900
0,0,0,3092458
0,0,0,4219660.28
0,0,0,2268864
0,0,0,2282012.07
0,0,0,8669623.99
0,0,0,2126296
0,0,0,5046000
0,0,0,7266970.55
0,0,0,2576793
0,0,0,2200800.75
0,0,0,4950000
0,0,0,2098875
0,0,0,1993764
0,0,0,2969063.1
0,0,0,1972270
0,0,0,2685796
0,0,0,12416250
0,0,0,3471992
0,0,0,2160000
2305093.333,2305093.333,0,0
0,0,0,48600000
0,0,0,2652600
0,0,0,7635542
0,0,0,2189976
0,0,0,13647762.75
0,0,0,7966211.67
0,0,0,3684647.65
0,0,0,10509783
0,0,0,3134459.22
0,0,0,2689837
0,0,0,4904489.26
0,0,0,6071600
0,0,0,4754361.3
0,0,0,2760000
0,0,0,2660642.16
0,0,0,3226433
4135060,4135060,0,0
0,0,0,2650153.2
0,0,0,12757988.75
0,0,0,3377458.45
0,0,0,3042081
0,0,0,2942100
0,0,0,2889635
0,0,0,2763425.55
0,0,0,2988443
0,0,0,3283574.19
0,0,0,4647125
0,0,0,2218347.75
0,0,0,2444020.53
0,0,0,2123556
0,0,0,3630673
0,0,0,17499543.75
0,0,0,2775430
0,0,0,2275135.35
0,0,0,3761802.2
0,0,0,31155410
0,0,0,4818067.5
0,0,0,2227800.09
0,0,0,2989886.57
0,0,0,29306309.95
0,0,0,5701728
0,0,0,3098400
0,0,0,2083422.8
0,0,0,2317918.7
0,0,0,2021525.84
0,0,0,3062983
0,0,0,3000000
0,0,0,3456765.75
0,0,0,2473200
0,0,0,3320438.65
0,0,0,3665213.42
0,0,0,2340919.09
0,0,0,3858152.29
0,0,0,2309533.65
0,0,0,2386453.33
0,0,0,2136623.9
0,0,0,2586000
0,0,0,2246196
0,0,0,3246260
0,0,0,2756925
0,0,0,2908000
2537140,2537140,0,0
0,0,0,4972784
0,0,0,6171770
0,0,0,3628000
0,0,0,3861561.11
0,0,0,2549032
0,0,0,3583910
0,0,0,2508868.85
0,0,0,2088250
0,0,0,4795153.4
0,0,0,2154120
0,0,0,3888000
0,0,0,2845500
0,0,0,22284797
0,0,0,2671640
0,0,0,16861693.25
0,0,0,5275563.46
0,0,0,17893448.23
0,0,0,2564476.14
0,0,0,4418452.2
0,0,0,6069180
0,0,0,4147078.9
0,0,0,2600016
0,0,0,2741900
0,0,0,24698940
0,0,0,5051364
0,0,0,2404934
0,0,0,4515555.01
0,0,0,3169650
0,0,0,4612714.54
0,0,0,2488352
0,0,0,3439863.08
0,0,0,3862944
0,0,0,11433532.4
0,0,0,6913954
0,0,0,2601631.82
0,0,0,2361512
0,0,0,18953648
0,0,0,2197680.25
0,0,0,5805664.46
0,0,0,4738242
0,0,0,2359720
0,0,0,2497968
0,0,0,2035308
0,0,0,2286931
0,0,0,11697601
0,0,0,3788100
0,0,0,3056120
0,0,0,8845133
0,0,0,2524594.4
0,0,0,5059867.84
0,0,0,11353493
0,0,0,2632564.12
0,0,0,64740875.5
0,0,0,2409500
0,0,0,3162108.22
0,0,0,4430300
0,0,0,2000766
0,0,0,3012331
0,0,0,25251373
0,0,0,2049228
0,0,0,6249584.08
0,0,0,4385477.1
0,0,0,4295532
0,0,0,4000497.5
0,0,0,5305321.2
0,0,0,3334222.32
0,0,0,4820710
4594733.333,4594733.333,0,0
0,0,0,2401197.36
0,0,0,2278025
0,0,0,3666293.16
0,0,0,6749598
0,0,0,2673103
0,0,0,6054886.4
0,0,0,2139640
0,0,0,7523115.1
0,0,0,3755458.5
0,0,0,2251584
0,0,0,8899640
0,0,0,2085686.17
0,0,0,6899721.6
0,0,0,7755000
0,0,0,4822000
0,0,0,2296227
13772733.33,13772733.33,0,0
0,0,0,4013020.5
0,0,0,5685000
0,0,0,2916156
0,0,0,4606000
0,0,0,4696630.12
0,0,0,5366743
0,0,0,9275312
0,0,0,24026507.2
0,0,0,2760148.92
0,0,0,2130307.87
0,0,0,2557791
0,0,0,4299765.77
0,0,0,6144745
0,0,0,3013881.68
0,0,0,4883521
0,0,0,4139289.2
0,0,0,2519723
0,0,0,4158004
0,0,0,13465622
0,0,0,3381202.49
0,0,0,8194074.07
0,0,0,2624501
0,0,0,2150000
0,0,0,5983495
0,0,0,25984171
0,0,0,2495260.71
0,0,0,2134562.71
0,0,0,7323000
0,0,0,2449796.15
0,0,0,2334400
0,0,0,3654075.1
0,0,0,2126296
0,0,0,11132078
0,0,0,8218201.92
0,0,0,2697241.25
0,0,0,2488008
0,0,0,16564772
0,0,0,3385234
0,0,0,2844548
0,0,0,3572348
0,0,0,19306769
0,0,0,3610344
0,0,0,6390695.23
0,0,0,12956258
0,0,0,2959269.79
0,0,0,5911928.55
0,0,0,2314560.77
0,0,0,2546966.89
0,0,0,5310000
3825786.667,3825786.667,0,0
0,0,0,2440000
0,0,0,13398605
0,0,0,10749615.15
0,0,0,4910214
0,0,0,3140713
0,0,0,2108375
0,0,0,3420000
0,0,0,3010480
0,0,0,1987182.13
0,0,0,2871540
0,0,0,17783334
0,0,0,3900462
0,0,0,27494230.52
0,0,0,2885347.7
0,0,0,4743750
0,0,0,2418638
0,0,0,2303074
0,0,0,2854240
0,0,0,7520500
0,0,0,2210487.1
0,0,0,3371196.27
0,0,0,3374960
0,0,0,15788322.05
0,0,0,2508175
0,0,0,2359641.69
0,0,0,14792250
0,0,0,3126104
0,0,0,3406553.38
0,0,0,2795993
0,0,0,2670091
0,0,0,3344266
0,0,0,4566482
0,0,0,6149089.2
0,0,0,1965945.59
0,0,0,3426740
0,0,0,2124339.05
0,0,0,2843000
0,0,0,11698577.52
0,0,0,4477860.55
0,0,0,1970664
0,0,0,2115129.67
0,0,0,1960934
0,0,0,2821551.25
0,0,0,4200689.8
0,0,0,3064990.8
0,0,0,2001900
0,0,0,1993736.56
0,0,0,7057077
0,0,0,2352743.56
0,0,0,5469946
0,0,0,4125466
0,0,0,2282220
0,0,0,3236674.5
0,0,0,2217120
0,0,0,3237360
0,0,0,4191009
0,0,0,4000000
0,0,0,2314270.38
0,0,0,19723808.08
0,0,0,7917231.12
0,0,0,2731314
0,0,0,13838236
